state,year,area,production,yield,crop
Haryana,2007,1072545.0,3606000.0,3.36,rice
Haryana,2008,1211149.0,3299000.0,2.72,rice
Haryana,2009,1206435.0,3628000.0,3.01,rice
Haryana,2010,1243281.0,3465000.0,2.79,rice
Haryana,2011,1234094.0,3574300.0,2.9,rice
Haryana,2012,1206255.0,3941000.0,3.27,rice
Haryana,2013,1244000.0,4041000.0,3.25,rice
Haryana,2014,1277000.0,3989000.0,3.12,rice
Haryana,2015,1353000.0,4142000.0,3.06,rice
Haryana,2016,1384700.0,4451000.0,3.21,rice
Haryana,2017,1422100.0,4880000.0,3.43,rice
Haryana,2018,1447000.0,4516000.0,3.12,rice
Haryana,2019,1558900.0,5194600.0,3.33,rice
Haryana,2020,1525690.0,5633530.0,3.69,rice
Haryana,2021,1534539.0,5514470.0,3.59,rice
Haryana,2022,1661280.0,5921470.0,3.56,rice
Himachal Pradesh,1998,82125.0,116997.0,1.42,rice
Himachal Pradesh,1999,80222.0,120365.0,1.5,rice
Himachal Pradesh,2000,81519.0,124893.0,1.53,rice
Himachal Pradesh,2001,80579.0,137418.0,1.71,rice
Himachal Pradesh,2002,83273.0,85653.0,1.03,rice
Himachal Pradesh,2003,81335.0,120624.0,1.48,rice
Himachal Pradesh,2004,79519.0,109129.0,1.37,rice
Himachal Pradesh,2005,79366.0,112139.0,1.41,rice
Himachal Pradesh,2006,79206.0,123485.0,1.56,rice
Himachal Pradesh,2007,78571.0,121453.0,1.55,rice
Himachal Pradesh,2008,77709.0,118277.0,1.52,rice
Himachal Pradesh,2009,76186.0,105787.0,1.39,rice
Himachal Pradesh,2010,75426.0,110238.0,1.46,rice
Himachal Pradesh,2011,75043.0,108648.0,1.45,rice
Himachal Pradesh,2012,75380.0,111252.0,1.48,rice
Himachal Pradesh,2013,73139.0,106899.0,1.46,rice
Himachal Pradesh,2014,72380.0,116365.0,1.61,rice
Himachal Pradesh,2015,71614.0,114670.0,1.6,rice
Himachal Pradesh,2016,70855.0,103557.0,1.46,rice
Himachal Pradesh,2017,71613.0,114785.0,1.6,rice
Himachal Pradesh,2018,71810.0,114896.0,1.6,rice
Himachal Pradesh,2019,72620.0,116879.0,1.61,rice
Himachal Pradesh,2020,68455.0,161075.0,2.35,rice
Himachal Pradesh,2021,66167.0,167521.0,2.53,rice
Himachal Pradesh,2022,67299.0,130054.0,1.93,rice
Jammu and Kashmir,1997,275746.0,5488.0,0.02,rice
Jammu and Kashmir,1998,270341.0,5888.0,0.02,rice
Jammu and Kashmir,1999,250625.0,391529.0,1.56,rice
Jammu and Kashmir,2000,244051.0,415342.0,1.7,rice
Jammu and Kashmir,2001,249830.0,422298.0,1.69,rice
Jammu and Kashmir,2002,236199.0,421457.0,1.78,rice
Jammu and Kashmir,2003,259815.0,504797.0,1.94,rice
Jammu and Kashmir,2004,250044.0,492732.0,1.97,rice
Jammu and Kashmir,2005,259014.0,556774.0,2.15,rice
Jammu and Kashmir,2006,252516.0,554257.0,2.19,rice
Jammu and Kashmir,2007,263246.0,561355.0,2.13,rice
Jammu and Kashmir,2009,259892.0,500881.0,1.93,rice
Jammu and Kashmir,2010,261347.0,507402.0,1.94,rice
Jammu and Kashmir,2011,262169.0,544395.0,2.08,rice
Jammu and Kashmir,2012,261663.0,545184.0,2.08,rice
Jammu and Kashmir,2014,275861.0,344823.0,1.25,rice
Jammu and Kashmir,2015,304503.0,646362.0,2.12,rice
Jammu and Kashmir,2016,283443.0,572212.0,2.02,rice
Jammu and Kashmir,2017,273582.0,663755.0,2.43,rice
Jammu and Kashmir,2018,262012.0,615799.0,2.35,rice
Jammu and Kashmir,2019,280513.0,587101.0,2.09,rice
Jammu and Kashmir,2020,267580.0,581325.0,2.17,rice
Jharkhand,1997,1490978.0,1738213.0,1.17,rice
Jharkhand,1998,1256392.0,1322791.0,1.05,rice
Jharkhand,1999,203637.0,163835.0,0.8,rice
Jharkhand,2002,1059018.0,1063091.0,1.0,rice
Jharkhand,2003,2051721.0,1943353.0,0.95,rice
Jharkhand,2004,1134251.0,1006373.0,0.89,rice
Jharkhand,2005,1104098.0,614027.0,0.56,rice
Jharkhand,2006,1179218.0,1429944.0,1.21,rice
Jharkhand,2007,1198054.0,1470624.0,1.23,rice
Jharkhand,2008,1196859.0,1496578.0,1.25,rice
Jharkhand,2009,983049.0,592478.0,0.6,rice
Jharkhand,2011,982701.0,1376324.0,1.4,rice
Jharkhand,2012,1091071.0,1422488.0,1.3,rice
Jharkhand,2013,1087141.0,1498320.0,1.38,rice
Jharkhand,2014,989002.0,1392785.0,1.41,rice
Jharkhand,2015,1162489.0,762241.0,0.66,rice
Jharkhand,2016,1342058.0,2775027.0,2.07,rice
Jharkhand,2017,1735411.0,3421253.0,1.97,rice
Jharkhand,2018,1527103.0,2894101.0,1.9,rice
Jharkhand,2019,1357726.0,3612589.0,2.66,rice
Jharkhand,2020,1750605.0,5123083.0,2.93,rice
Jharkhand,2021,1763548.0,5365174.0,3.04,rice
Jharkhand,2022,1878688.0,4484675.0,2.39,rice
Karnataka,1997,1353463.0,3212602.0,2.37,rice
Karnataka,1998,1426805.0,3656811.0,2.56,rice
Karnataka,1999,1449796.0,3716730.0,2.56,rice
Karnataka,2000,1483446.0,3846736.0,2.59,rice
Karnataka,2001,1417724.0,3234045.0,2.28,rice
Karnataka,2002,1154783.0,2390085.0,2.07,rice
Karnataka,2003,1073899.0,2550399.0,2.37,rice
Karnataka,2004,1308179.0,3707119.0,2.83,rice
Karnataka,2005,1485181.0,3999246.0,2.69,rice
Karnataka,2006,1395676.0,3645526.0,2.61,rice
Karnataka,2007,1416316.0,3868515.0,2.73,rice
Karnataka,2008,1513987.0,4031538.0,2.66,rice
Karnataka,2009,1486478.0,3877405.0,2.61,rice
Karnataka,2010,1539066.0,4473972.0,2.91,rice
Karnataka,2011,1416135.0,4181619.0,2.95,rice
Karnataka,2012,1278915.0,3364379.0,2.63,rice
Karnataka,2013,1340035.0,4052599.0,3.02,rice
Karnataka,2014,1326535.0,4027747.0,3.04,rice
Karnataka,2015,1110045.0,3020613.0,2.72,rice
Karnataka,2016,1034543.0,2874206.0,2.78,rice
Karnataka,2017,992925.0,2907471.0,2.93,rice
Karnataka,2018,1199593.0,3461982.0,2.89,rice
Karnataka,2019,1248054.0,3947973.0,3.16,rice
Karnataka,2020,1484002.0,4717551.0,3.18,rice
Karnataka,2021,1456857.0,4499039.0,3.09,rice
Karnataka,2022,1328147.0,4355516.0,3.28,rice
Kerala,1998,352631.0,726743.0,2.06,rice
Kerala,1999,349774.0,770686.0,2.2,rice
Kerala,2000,347455.0,751328.0,2.16,rice
Kerala,2001,322368.0,703504.0,2.18,rice
Kerala,2002,310521.0,688859.0,2.22,rice
Kerala,2003,287340.0,570045.0,1.98,rice
Kerala,2004,289974.0,667105.0,2.3,rice
Kerala,2005,275742.0,629987.0,2.28,rice
Kerala,2006,263529.0,641575.0,2.43,rice
Kerala,2007,228938.0,528488.0,2.31,rice
Kerala,2008,234265.0,590241.0,2.52,rice
Kerala,2009,234013.0,598339.0,2.56,rice
Kerala,2010,213187.0,522738.0,2.45,rice
Kerala,2011,208160.0,568993.0,2.73,rice
Kerala,2012,197277.0,508299.0,2.58,rice
Kerala,2013,199611.0,564325.0,2.83,rice
Kerala,2014,198159.0,562092.0,2.84,rice
Kerala,2015,196870.0,549275.0,2.79,rice
Kerala,2016,171398.0,436483.0,2.55,rice
Kerala,2017,189086.0,521310.0,2.76,rice
Kerala,2018,198026.0,578256.0,2.92,rice
Kerala,2019,198180.0,605541.0,3.06,rice
Kerala,2020,201865.0,626886.0,3.11,rice
Kerala,2021,195734.0,562098.0,2.87,rice
Kerala,2022,190171.0,592684.0,3.12,rice
Madhya Pradesh,1998,1874100.0,1089500.0,0.58,rice
Madhya Pradesh,1999,1942506.0,2004938.0,1.03,rice
Madhya Pradesh,2000,1697346.0,975274.0,0.57,rice
Madhya Pradesh,2001,1766150.0,1685799.0,0.95,rice
Madhya Pradesh,2002,1671107.0,1024930.0,0.61,rice
Madhya Pradesh,2003,1708583.0,1743430.0,1.02,rice
Madhya Pradesh,2004,1675513.0,1302615.0,0.78,rice
Madhya Pradesh,2005,1700446.0,1687475.0,0.99,rice
Madhya Pradesh,2006,1674013.0,1389269.0,0.83,rice
Madhya Pradesh,2007,1634912.0,1325175.0,0.81,rice
Madhya Pradesh,2008,1706557.0,1571103.0,0.92,rice
Madhya Pradesh,2009,1593071.0,1355660.0,0.85,rice
Madhya Pradesh,2010,1573535.0,1766596.0,1.12,rice
Madhya Pradesh,2011,1693231.0,2273045.0,1.34,rice
Madhya Pradesh,2012,1791157.0,3106146.0,1.73,rice
Madhya Pradesh,2013,1881546.0,3321724.0,1.77,rice
Madhya Pradesh,2014,2057000.0,3522660.0,1.71,rice
Madhya Pradesh,2015,2027000.0,3546790.0,1.75,rice
Madhya Pradesh,2016,2260000.0,5400540.0,2.39,rice
Madhya Pradesh,2017,2035140.0,4899058.0,2.41,rice
Madhya Pradesh,2018,2794020.0,5238859.0,1.88,rice
Madhya Pradesh,2019,3110311.0,7363430.0,2.37,rice
Madhya Pradesh,2020,3441200.0,8334979.0,2.42,rice
Madhya Pradesh,2021,3853433.0,8795100.0,2.28,rice
Madhya Pradesh,2022,3848061.0,13126081.0,3.41,rice
Maharashtra,1997,1339329.0,2330646.0,1.74,rice
Maharashtra,1998,1483100.0,2467600.0,1.66,rice
Maharashtra,1999,1498500.0,2549300.0,1.7,rice
Maharashtra,2000,1511500.0,1929700.0,1.28,rice
Maharashtra,2001,1514000.0,2651200.0,1.75,rice
Maharashtra,2002,1523300.0,1854100.0,1.22,rice
Maharashtra,2003,1529900.0,2834100.0,1.85,rice
Maharashtra,2004,1508700.0,2147200.0,1.42,rice
Maharashtra,2005,1512500.0,2669000.0,1.76,rice
Maharashtra,2006,1529300.0,2569700.0,1.68,rice
Maharashtra,2007,1576700.0,3011500.0,1.91,rice
Maharashtra,2008,1521500.0,2287500.0,1.5,rice
Maharashtra,2009,1470600.0,2185800.0,1.49,rice
Maharashtra,2010,1515700.0,2690900.0,1.78,rice
Maharashtra,2011,1544200.0,2848900.0,1.84,rice
Maharashtra,2012,1559000.0,3078040.0,1.97,rice
Maharashtra,2013,1604900.0,3108290.0,1.94,rice
Maharashtra,2014,1551200.0,2946600.0,1.9,rice
Maharashtra,2015,1502800.0,2593100.0,1.73,rice
Maharashtra,2016,1535370.0,3580921.0,2.33,rice
Maharashtra,2017,1450943.0,2730800.0,1.88,rice
Maharashtra,2018,1464986.0,3275798.0,2.24,rice
Maharashtra,2019,1552989.0,2897433.0,1.87,rice
Maharashtra,2020,1560549.0,3291228.0,2.11,rice
Maharashtra,2021,1575332.0,3435461.0,2.18,rice
Maharashtra,2022,1687443.0,3963441.0,2.35,rice
Manipur,1997,155.0,348.0,2.25,rice
Manipur,1998,166890.0,382190.0,2.29,rice
Manipur,1999,157050.0,364980.0,2.32,rice
Manipur,2000,156890.0,381750.0,2.43,rice
Manipur,2001,162570.0,387270.0,2.38,rice
Manipur,2002,153110.0,335700.0,2.19,rice
Manipur,2003,157830.0,381240.0,2.42,rice
Manipur,2004,176310.0,435930.0,2.47,rice
Manipur,2005,166260.0,386070.0,2.32,rice
Manipur,2006,165370.0,389170.0,2.35,rice
Manipur,2007,166150.0,406150.0,2.44,rice
Manipur,2008,210990.0,518250.0,2.46,rice
Manipur,2009,113890.0,265090.0,2.33,rice
Manipur,2010,212680.0,480240.0,2.26,rice
Manipur,2011,223670.0,591000.0,2.64,rice
Manipur,2012,122690.0,257580.0,2.1,rice
Manipur,2013,222800.0,597670.0,2.68,rice
Manipur,2014,224380.0,501980.0,2.24,rice
Manipur,2015,237000.0,508140.0,2.14,rice
Manipur,2016,244000.0,645600.0,2.65,rice
Manipur,2017,236710.0,607820.0,2.57,rice
Manipur,2018,233500.0,602430.0,2.58,rice
Manipur,2019,175621.0,330880.0,1.88,rice
Manipur,2020,178496.0,490676.0,2.75,rice
Manipur,2021,200030.0,378250.0,1.89,rice
Manipur,2022,186380.0,232820.0,1.25,rice
Meghalaya,1997,105170.0,150101.0,1.43,rice
Meghalaya,1998,105402.0,149742.0,1.42,rice
Meghalaya,1999,106411.0,170733.0,1.6,rice
Meghalaya,2000,106660.0,179042.0,1.68,rice
Meghalaya,2001,107761.0,188971.0,1.75,rice
Meghalaya,2002,107742.0,190937.0,1.77,rice
Meghalaya,2003,109721.0,200703.0,1.83,rice
Meghalaya,2004,111550.0,193719.0,1.74,rice
Meghalaya,2005,106071.0,208277.0,1.96,rice
Meghalaya,2006,104285.0,200209.0,1.92,rice
Meghalaya,2007,106320.0,200077.0,1.88,rice
Meghalaya,2008,108045.0,203862.0,1.89,rice
Meghalaya,2009,108162.0,204129.0,1.89,rice
Meghalaya,2010,108285.0,207021.0,1.91,rice
Meghalaya,2011,108875.0,222731.0,2.05,rice
Meghalaya,2012,109751.0,265653.0,2.42,rice
Meghalaya,2013,82437.0,218701.0,2.65,rice
Meghalaya,2014,110323.0,298238.0,2.7,rice
Meghalaya,2015,110455.0,301076.0,2.73,rice
Meghalaya,2016,111178.0,304518.0,2.74,rice
Meghalaya,2017,111141.0,304548.0,2.74,rice
Meghalaya,2018,110932.0,302970.0,2.73,rice
Meghalaya,2019,110997.0,303476.0,2.73,rice
Meghalaya,2020,107597.0,295849.0,2.75,rice
Meghalaya,2021,94833.0,234167.0,2.47,rice
Meghalaya,2022,95297.0,222305.0,2.33,rice
Mizoram,1997,68114.0,110573.0,1.62,rice
Mizoram,1998,68392.0,110813.0,1.62,rice
Mizoram,1999,49713.0,88397.0,1.78,rice
Mizoram,2000,51839.0,103673.0,2.0,rice
Mizoram,2001,55880.0,105713.0,1.89,rice
Mizoram,2002,57067.0,109205.0,1.91,rice
Mizoram,2003,59196.0,114630.0,1.94,rice
Mizoram,2004,57085.0,107660.0,1.89,rice
Mizoram,2005,56460.0,107740.0,1.91,rice
Mizoram,2006,52851.0,29464.0,0.56,rice
Mizoram,2007,54541.0,15688.0,0.29,rice
Mizoram,2008,51990.0,68917.0,1.33,rice
Mizoram,2009,47204.0,66131.0,1.4,rice
Mizoram,2010,40692.0,47202.0,1.16,rice
Mizoram,2011,38976.0,52895.0,1.36,rice
Mizoram,2012,39342.0,57700.0,1.47,rice
Mizoram,2013,38803.0,58994.0,1.52,rice
Mizoram,2014,36930.0,60679.0,1.64,rice
Mizoram,2015,37153.0,62089.0,1.67,rice
Mizoram,2016,36858.0,61516.0,1.67,rice
Mizoram,2017,36114.0,59606.0,1.65,rice
Mizoram,2018,35550.0,60010.0,1.69,rice
Mizoram,2019,35210.0,60239.0,1.71,rice
Mizoram,2020,35246.0,62182.0,1.76,rice
Mizoram,2021,34907.0,60881.0,1.74,rice
Mizoram,2022,34071.0,58836.0,1.73,rice
Nagaland,1997,145200.0,188250.0,1.3,rice
Nagaland,1998,141000.0,205000.0,1.45,rice
Nagaland,1999,148000.0,222000.0,1.5,rice
Nagaland,2000,151680.0,233330.0,1.54,rice
Nagaland,2001,156500.0,237000.0,1.51,rice
Nagaland,2002,150000.0,223400.0,1.49,rice
Nagaland,2003,156000.0,222990.0,1.43,rice
Nagaland,2004,154000.0,261750.0,1.7,rice
Nagaland,2005,156400.0,263100.0,1.68,rice
Nagaland,2006,164680.0,263520.0,1.6,rice
Nagaland,2007,167500.0,311300.0,1.86,rice
Nagaland,2008,173100.0,345090.0,1.99,rice
Nagaland,2009,168570.0,240310.0,1.43,rice
Nagaland,2010,181390.0,381360.0,2.1,rice
Nagaland,2011,181580.0,382380.0,2.11,rice
Nagaland,2012,183330.0,405180.0,2.21,rice
Nagaland,2013,189480.0,429640.0,2.27,rice
Nagaland,2014,195240.0,454190.0,2.33,rice
Nagaland,2015,181310.0,439460.0,2.42,rice
Nagaland,2016,206660.0,505060.0,2.44,rice
Nagaland,2017,212000.0,524440.0,2.47,rice
Nagaland,2018,214450.0,535040.0,2.49,rice
Nagaland,2019,216950.0,544970.0,2.51,rice
Nagaland,2020,218810.0,550950.0,2.52,rice
Nagaland,2021,122329.0,226146.0,1.85,rice
Nagaland,2022,211130.0,554669.0,2.63,rice
Odisha,1998,4446713.0,5391322.0,1.21,rice
Odisha,1999,4601810.0,5187040.0,1.13,rice
Odisha,2000,4433520.0,4613380.0,1.04,rice
Odisha,2001,4500000.0,7220000.0,1.6,rice
Odisha,2002,4273000.0,3278000.0,0.77,rice
Odisha,2003,4501000.0,6801000.0,1.51,rice
Odisha,2004,4492000.0,6536000.0,1.46,rice
Odisha,2005,4479000.0,6858000.0,1.53,rice
Odisha,2006,4451000.0,6823000.0,1.53,rice
Odisha,2007,4452000.0,7540000.0,1.69,rice
Odisha,2008,4455000.0,6812000.0,1.53,rice
Odisha,2009,4365000.0,6913000.0,1.58,rice
Odisha,2010,4226000.0,6824000.0,1.61,rice
Odisha,2011,4005000.0,5806000.0,1.45,rice
Odisha,2012,12378000.0,9496000.0,0.77,rice
Odisha,2013,4180000.0,7610000.0,1.82,rice
Odisha,2014,4166000.0,9840000.0,2.36,rice
Odisha,2015,3942000.0,5874000.0,1.49,rice
Odisha,2016,3962780.0,9794310.0,2.47,rice
Odisha,2017,3766390.0,6551370.0,1.74,rice
Odisha,2018,3859420.0,7733710.0,2.0,rice
Odisha,2019,3940710.0,9755050.0,2.48,rice
Odisha,2020,4029492.0,10999134.0,2.73,rice
Odisha,2021,3947744.0,9291100.0,2.35,rice
Odisha,2022,4064170.0,11932550.0,2.94,rice
Puducherry,1998,24622.0,56601.0,2.3,rice
Puducherry,1999,25444.0,59433.0,2.34,rice
Puducherry,2000,42779.0,103606.0,2.42,rice
Puducherry,2001,26263.0,66868.0,2.55,rice
Puducherry,2002,24142.0,57514.0,2.38,rice
Puducherry,2003,25065.0,67003.0,2.67,rice
Puducherry,2004,24822.0,61036.0,2.46,rice
Puducherry,2005,22925.0,53617.0,2.34,rice
Puducherry,2006,21645.0,60808.0,2.81,rice
Puducherry,2007,20437.0,53324.0,2.61,rice
Puducherry,2008,20780.0,50716.0,2.44,rice
Puducherry,2009,20926.0,52330.0,2.5,rice
Puducherry,2010,20014.0,51960.0,2.6,rice
Puducherry,2011,16576.0,42114.0,2.54,rice
Puducherry,2012,16281.0,46519.0,2.86,rice
Puducherry,2013,15822.0,49792.0,3.15,rice
Puducherry,2014,16654.0,52717.0,3.17,rice
Puducherry,2015,16263.0,43886.0,2.7,rice
Puducherry,2016,16205.0,52164.0,3.22,rice
Puducherry,2017,17371.0,55987.0,3.22,rice
Puducherry,2018,17861.0,63343.0,3.55,rice
Puducherry,2019,18238.0,59345.0,3.25,rice
Puducherry,2020,18206.0,50149.0,2.75,rice
Puducherry,2021,18896.0,56252.0,2.98,rice
Puducherry,2022,19768.0,60515.0,3.06,rice
Punjab,1997,2281000.0,7904000.0,3.47,rice
Punjab,1998,2519000.0,7940000.0,3.15,rice
Punjab,1999,2604000.0,8716000.0,3.35,rice
Punjab,2000,2611000.0,9154000.0,3.51,rice
Punjab,2001,2487000.0,8816000.0,3.54,rice
Punjab,2002,2530000.0,8880000.0,3.51,rice
Punjab,2003,2614000.0,9656000.0,3.69,rice
Punjab,2004,2800000.0,10437000.0,3.73,rice
Punjab,2005,2642000.0,10193000.0,3.86,rice
Punjab,2006,2621000.0,10138000.0,3.87,rice
Punjab,2007,2610000.0,10489000.0,4.02,rice
Punjab,2008,2735000.0,11000000.0,4.02,rice
Punjab,2009,2802000.0,11236000.0,4.01,rice
Punjab,2010,2831000.0,10837000.0,3.83,rice
Punjab,2011,2818000.0,10542000.0,3.74,rice
Punjab,2012,2849000.0,11390000.0,4.0,rice
Punjab,2013,2851000.0,11267000.0,3.95,rice
Punjab,2014,2894000.0,11107000.0,3.84,rice
Punjab,2015,2975000.0,11823000.0,3.97,rice
Punjab,2016,3046000.0,12638000.0,4.15,rice
Punjab,2017,3065000.0,13382000.0,4.37,rice
Punjab,2018,3103000.0,12822000.0,4.13,rice
Punjab,2019,3142000.0,12675000.0,4.03,rice
Punjab,2020,3149100.0,13992000.0,4.44,rice
Punjab,2021,3143400.0,13642000.0,4.34,rice
Punjab,2022,3167800.0,13751000.0,4.34,rice
Rajasthan,1997,161100.0,190200.0,1.18,rice
Rajasthan,1998,168078.0,205488.0,1.22,rice
Rajasthan,1999,200210.0,252598.0,1.26,rice
Rajasthan,2000,166275.0,155716.0,0.94,rice
Rajasthan,2001,144378.0,180048.0,1.25,rice
Rajasthan,2002,83584.0,67932.0,0.81,rice
Rajasthan,2003,99756.0,164858.0,1.65,rice
Rajasthan,2004,101361.0,150423.0,1.48,rice
Rajasthan,2005,107492.0,153074.0,1.42,rice
Rajasthan,2006,107758.0,169823.0,1.58,rice
Rajasthan,2007,127831.0,259657.0,2.03,rice
Rajasthan,2008,133418.0,241082.0,1.81,rice
Rajasthan,2009,150694.0,228284.0,1.51,rice
Rajasthan,2010,131126.0,265545.0,2.03,rice
Rajasthan,2011,134337.0,253360.0,1.89,rice
Rajasthan,2012,125635.0,222514.0,1.77,rice
Rajasthan,2013,145577.0,312564.0,2.15,rice
Rajasthan,2014,167752.0,366676.0,2.19,rice
Rajasthan,2015,182877.0,369780.0,2.02,rice
Rajasthan,2016,197754.0,452682.0,2.29,rice
Rajasthan,2017,190641.0,450932.0,2.37,rice
Rajasthan,2018,197813.0,453171.0,2.29,rice
Rajasthan,2019,219525.0,480554.0,2.19,rice
Rajasthan,2020,231472.0,634032.0,2.74,rice
Rajasthan,2021,196459.0,478507.0,2.44,rice
Rajasthan,2022,234313.0,577457.0,2.46,rice
Sikkim,1997,15691.0,21447.0,1.37,rice
Sikkim,1998,15874.0,21957.0,1.38,rice
Sikkim,1999,15908.0,23439.0,1.47,rice
Sikkim,2000,15218.0,21358.0,1.4,rice
Sikkim,2001,14900.0,21372.0,1.43,rice
Sikkim,2002,14790.0,21220.0,1.43,rice
Sikkim,2003,14740.0,21190.0,1.44,rice
Sikkim,2004,9070.0,21610.0,2.38,rice
Sikkim,2005,9790.0,23690.0,2.42,rice
Sikkim,2006,9200.0,21450.0,2.33,rice
Sikkim,2007,11860.0,19480.0,1.64,rice
Sikkim,2008,13000.0,22230.0,1.71,rice
Sikkim,2009,12270.0,20930.0,1.71,rice
Sikkim,2010,12140.0,20973.0,1.73,rice
Sikkim,2011,12070.0,20880.0,1.73,rice
Sikkim,2012,11920.0,21340.0,1.79,rice
Sikkim,2013,11158.0,20260.0,1.82,rice
Sikkim,2014,11040.0,20070.0,1.82,rice
Sikkim,2015,10669.0,19687.0,1.85,rice
Sikkim,2016,10481.0,19453.0,1.86,rice
Sikkim,2017,9501.0,17636.0,1.86,rice
Sikkim,2018,9256.0,17182.0,1.86,rice
Sikkim,2019,8685.0,16137.0,1.86,rice
Sikkim,2020,8702.0,16191.0,1.86,rice
Sikkim,2021,8507.0,15821.0,1.86,rice
Sikkim,2022,8190.0,15290.0,1.87,rice
Tamil Nadu,1997,2260544.0,6893730.0,3.05,rice
Tamil Nadu,1998,2386399.0,8215286.0,3.44,rice
Tamil Nadu,1999,2204046.0,7225373.0,3.28,rice
Tamil Nadu,2000,2113344.0,7217903.0,3.42,rice
Tamil Nadu,2001,2059878.0,6583630.0,3.2,rice
Tamil Nadu,2002,1516537.0,3577108.0,2.36,rice
Tamil Nadu,2003,1396651.0,3222776.0,2.31,rice
Tamil Nadu,2004,1872822.0,5061622.0,2.7,rice
Tamil Nadu,2005,2050455.0,5209433.0,2.54,rice
Tamil Nadu,2006,1931397.0,6610607.0,3.42,rice
Tamil Nadu,2007,1789170.0,5039954.0,2.82,rice
Tamil Nadu,2008,1931603.0,5183385.0,2.68,rice
Tamil Nadu,2009,1845553.0,5665258.0,3.07,rice
Tamil Nadu,2010,1905726.0,5792415.0,3.04,rice
Tamil Nadu,2011,1903772.0,7458657.0,3.92,rice
Tamil Nadu,2012,1493276.0,4050334.0,2.71,rice
Tamil Nadu,2013,1725730.0,7115195.0,4.12,rice
Tamil Nadu,2014,1794991.0,7949437.0,4.43,rice
Tamil Nadu,2015,2000212.0,7374681.0,3.69,rice
Tamil Nadu,2016,1442841.0,3554113.0,2.46,rice
Tamil Nadu,2017,1828865.0,6638450.0,3.63,rice
Tamil Nadu,2018,1721265.0,6131550.0,3.56,rice
Tamil Nadu,2019,1907407.0,7265161.0,3.81,rice
Tamil Nadu,2020,2036239.0,6881725.0,3.38,rice
Tamil Nadu,2021,2217269.0,7906373.0,3.57,rice
Tamil Nadu,2022,2158898.0,7556567.0,3.5,rice
Telangana,1997,934800.0,2073800.0,2.22,rice
Telangana,1998,1536500.0,4190200.0,2.73,rice
Telangana,1999,1380002.0,3275474.0,2.37,rice
Telangana,2000,1547985.0,4417347.0,2.85,rice
Telangana,2001,1309394.0,3566099.0,2.72,rice
Telangana,2002,954925.0,2011378.0,2.11,rice
Telangana,2003,1017315.0,2898703.0,2.85,rice
Telangana,2004,858520.0,2208367.0,2.57,rice
Telangana,2005,1461028.0,4414903.0,3.02,rice
Telangana,2006,1489007.0,4255738.0,2.86,rice
Telangana,2007,1408000.0,4444000.0,3.16,rice
Telangana,2008,1691491.0,5360547.0,3.17,rice
Telangana,2009,1115007.0,3269196.0,2.93,rice
Telangana,2010,1978932.0,6536235.0,3.3,rice
Telangana,2011,1749548.0,5147617.0,2.94,rice
Telangana,2012,1418000.0,4648000.0,3.28,rice
Telangana,2013,1994437.0,6581090.0,3.3,rice
Telangana,2014,1415420.0,4544982.0,3.21,rice
Telangana,2015,1046188.0,3047289.0,2.91,rice
Telangana,2016,1828574.0,6599079.0,3.61,rice
Telangana,2017,1962376.0,6263429.0,3.19,rice
Telangana,2018,1931772.0,6668944.0,3.45,rice
Telangana,2019,3216213.0,11885796.0,3.7,rice
Telangana,2020,4218112.0,14568648.0,3.45,rice
Telangana,2021,3965036.0,13479714.0,3.4,rice
Telangana,2022,4955651.0,17211646.0,3.47,rice
The Dadra & Nagar Haveli and Daman and Diu,2021,17287.0,35576.0,2.06,rice
The Dadra & Nagar Haveli and Daman and Diu,2022,17287.0,35829.0,2.07,rice
Tripura,1998,255487.0,491430.0,1.92,rice
Tripura,1999,232160.0,505680.0,2.18,rice
Tripura,2000,243070.0,547520.0,2.25,rice
Tripura,2001,246750.0,587390.0,2.38,rice
Tripura,2002,255270.0,602410.0,2.36,rice
Tripura,2003,257440.0,616820.0,2.4,rice
Tripura,2004,256076.0,602221.0,2.35,rice
Tripura,2005,253067.0,602947.0,2.38,rice
Tripura,2006,250939.0,628200.0,2.5,rice
Tripura,2007,252897.0,640424.0,2.53,rice
Tripura,2008,242966.0,627175.0,2.58,rice
Tripura,2009,245538.0,640010.0,2.61,rice
Tripura,2010,264558.0,702473.0,2.66,rice
Tripura,2011,265999.0,718304.0,2.7,rice
Tripura,2012,254743.0,713222.0,2.8,rice
Tripura,2013,254254.0,711831.0,2.8,rice
Tripura,2014,257273.0,746954.0,2.9,rice
Tripura,2015,269793.0,794848.0,2.95,rice
Tripura,2016,277106.0,814644.0,2.94,rice
Tripura,2017,274068.0,812092.0,2.96,rice
Tripura,2018,269364.0,793200.0,2.94,rice
Tripura,2019,267335.0,810244.0,3.03,rice
Tripura,2020,263793.0,803032.0,3.04,rice
Tripura,2021,255740.0,810879.0,3.17,rice
Tripura,2022,241798.0,788822.0,3.26,rice
Uttar Pradesh,1997,5441983.0,11677947.0,2.15,rice
Uttar Pradesh,1998,5575729.0,10826635.0,1.94,rice
Uttar Pradesh,1999,5781768.0,12632709.0,2.18,rice
Uttar Pradesh,2000,5907151.0,11679149.0,1.98,rice
Uttar Pradesh,2001,6071325.0,12855857.0,2.12,rice
Uttar Pradesh,2002,5213429.0,9596346.0,1.84,rice
Uttar Pradesh,2003,5727772.0,12494939.0,2.18,rice
